agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
9,0.37783050244682936,0.7861559569155518,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.0823924992260695,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.1314515438583786,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7861559569155518,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.0823924992260695,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.1314515438583786,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.35427779719237645,0.7522929748549968,0.6025079858917298,1.3,5.02349935281089,0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,
19,0.3661713185043505,0.3217265342093416,0.1011583570279868,0.20716354161853226,1.3,2.580270687202529,0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,
16,0.25599817904882005,0.3239956685982819,0.1465486681170165,0.19032847248973794,1.22,2.3962299599865804,0,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,
12,0.47914489677342104,0.3636170410516935,0.3636417689316379,0.40984302006835116,1.3800000000000001,3.945617305627878,1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
3,0.32489874050365897,0.05454671061395645,0.0543190699894723,0.162550938195147,1.1400000000000001,2.1575688731016203,1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
16,0.19595636272291997,0.58183624833435,0.5820391610788899,0.4276060417365019,1.22,3.896813821270502,1,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
12,0.47914489677342104,0.3636170410516935,0.3636417689316379,0.40984302006835116,1.3800000000000001,3.945617305627878,1,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
3,0.32489874050365897,0.05454671061395645,0.0543190699894723,0.162550938195147,1.1400000000000001,2.1575688731016203,1,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
16,0.19595636272291997,0.58183624833435,0.5820391610788899,0.4276060417365019,1.22,3.896813821270502,1,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
12,0.47914489677342104,0.3543624734957937,0.36363119601631655,0.4098366763191583,1.3800000000000001,3.945577593757931,1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,
3,0.32489874050365897,0.13974267332870133,0.054416402435754796,0.16260933766291646,1.1400000000000001,2.1579344537698573,1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,
16,0.19595636272291997,0.5058948531755051,0.5819524015479286,0.4275539860179251,1.22,3.896487952472211,1,2,0.0,0.0,uniform,0,uniform,0.5,guarded,stage1,,
8,0.37078571947339173,0.6826281760467328,0.6828728297874208,0.5580379856618092,1.1400000000000001,4.901176023360594,2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
10,0.3098345361847824,0.030547263304872375,0.030335185324890625,0.14213492566884733,1.06,2.017989399008031,2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
20,0.319379744341826,0.28682456064839484,0.28679198488768853,0.2998270886693435,1.06,3.080834577631375,2,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
8,0.37078571947339173,0.6826281760467328,0.6828728297874208,0.5580379856618092,1.1400000000000001,4.901176023360594,2,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
10,0.3098345361847824,0.030547263304872375,0.030335185324890625,0.14213492566884733,1.06,2.017989399008031,2,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
