seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,target_error,stage3_engine,stage3_engine_losses,evaluation_loss,delivered_solution_evaluation_loss,full_solution_source,loo_search_objective,consistency_l1,update_l1,eta_used,update_accepted,current_state_accepted,proposal_generated,gate_triggered,eval_loss_delta,informative,stage3_requests_cumulative,contribution_requests_cumulative
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,9,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,28505,28885
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,10,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,30980,31895
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,11,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,33455,34905
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,12,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,35930,37915
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,13,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,38405,40925
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,14,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,40880,43935
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,15,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,43355,46945
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,16,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,45830,49955
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,17,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,48305,52965
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,18,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,50780,55975
0,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,19,0.016096687343085822,custom,"{""bfgs"": 0.05661256947241798, ""custom"": 0.018945071171179384}",0.016205832362174988,0.016205832362174988,stage3_l_opt,l_opt_current_alpha,0.6394813972358709,0.03241297115323355,0.05,False,False,True,True,0.0007750466465950012,True,53255,58985
0,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,0,0.03530427682276163,custom,"{""bfgs"": 0.050097076977335675, ""custom"": 0.013837960559102476}",0.02548761914173762,0.02548761914173762,stage3_l_opt,l_opt_current_alpha,1.2311434228472489,0.0,0.0,False,True,False,False,,True,745,3030
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,0,0.03530427682276163,custom,"{""bfgs"": 0.050097076977335675, ""custom"": 0.013837960559102476}",0.02548761914173762,0.02548761914173762,stage3_l_opt,l_opt_current_alpha,1.2311434228472489,0.6155717114236244,0.5,False,True,True,False,,True,745,3030
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,1,0.0429413825154831,custom,"{""bfgs"": 0.05754522330573692, ""custom"": 0.010097609345456119}",0.03274687503774961,0.03274687503774961,stage3_l_opt,l_opt_current_alpha,1.3483913140798884,0.3077858557118122,0.25,False,False,True,True,0.0072592558960119895,True,1440,7245
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,2,0.03387146753415668,custom,"{""bfgs"": 0.053987163017332876, ""custom"": 0.012370894798189697}",0.023539630075295765,0.023539630075295765,stage3_l_opt,l_opt_current_alpha,1.2272611503473394,0.30681528758683485,0.25,True,True,True,False,-0.0019479890664418562,True,2065,10910
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,3,0.04362811075189718,custom,"{""bfgs"": 0.013112203323576222, ""custom"": 0.011809343095199086}",0.03361507008473078,0.03361507008473078,stage3_l_opt,l_opt_current_alpha,1.7842445366764297,0.15340764379341748,0.125,False,False,True,True,0.010075440009435017,True,3895,13915
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,4,0.03332666412190166,custom,"{""bfgs"": 0.05699917801796114, ""custom"": 0.012823092536399716}",0.022705741226673126,0.022705741226673126,stage3_l_opt,l_opt_current_alpha,0.6460070492338176,0.08075088115422721,0.125,True,True,True,False,-0.0008338888486226388,True,4580,17320
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,5,0.0366800731361315,custom,"{""bfgs"": 0.06163453802800875, ""custom"": 0.011810921555565351}",0.026010997593402863,0.026010997593402863,stage3_l_opt,l_opt_current_alpha,1.7820742066014699,0.04037544057711363,0.0625,False,False,True,True,0.0033052563667297363,True,5575,20100
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,6,0.03623443061817713,custom,"{""bfgs"": 0.011869605780071166, ""custom"": 0.011607695403744515}",0.02562449499964714,0.02562449499964714,stage3_l_opt,l_opt_current_alpha,1.7747862066732256,0.03230035246169086,0.05,False,False,True,True,0.0029187537729740143,True,8250,23490
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,7,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,8730,27075
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,8,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,9210,30660
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,9,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,9690,34245
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,10,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,10170,37830
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,11,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,10650,41415
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,12,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,11130,45000
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,13,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,11610,48585
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,14,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,12090,52170
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,15,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,12570,55755
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,16,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,13050,59340
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,17,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,13530,62925
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,18,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,14010,66510
0,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,19,0.033432798704347705,custom,"{""bfgs"": 0.058659236271588366, ""custom"": 0.01262387695147244}",0.023071301480134327,0.023071301480134327,stage3_l_opt,l_opt_current_alpha,0.8566423613065774,0.03230035246169086,0.05,False,False,True,True,0.00036556025346120083,True,14490,70095
1,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,0,0.0024432934588861643,custom,"{""bfgs"": 0.13691198080778122, ""custom"": 0.02472555749118328}",0.017546817660331726,0.017546817660331726,stage3_l_opt,l_opt_current_alpha,1.4943549590345144,0.0,0.0,False,True,False,False,,True,1095,3095
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,0,0.0024432934588861643,custom,"{""bfgs"": 0.13691198080778122, ""custom"": 0.02472555749118328}",0.017546817660331726,0.017546817660331726,stage3_l_opt,l_opt_current_alpha,1.4943549590345144,0.7471774795172572,0.5,False,True,True,False,,True,1095,3095
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,1,0.036523882001878755,custom,"{""bfgs"": 0.12958586228292315, ""custom"": 0.02003597248463373}",0.034598611295223236,0.034598611295223236,stage3_l_opt,l_opt_current_alpha,1.5679999999999998,0.37358873975862855,0.25,False,False,True,True,0.01705179363489151,True,1630,6670
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,2,0.007602795700367648,custom,"{""bfgs"": 0.1332489215453522, ""custom"": 0.021859025914907515}",0.02415734777847926,0.02415734777847926,stage3_l_opt,l_opt_current_alpha,1.666,0.18679436987931428,0.125,False,False,True,True,0.006610530118147533,True,2180,10095
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,3,0.008435497681834547,custom,"{""bfgs"": 0.13508045117656672, ""custom"": 0.022457045237416498}",0.01706877537071705,0.01706877537071705,stage3_l_opt,l_opt_current_alpha,0.803226387488455,0.10040329843605686,0.125,True,True,True,False,-0.00047804228961467743,True,2705,12940
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,4,0.0064708495310740605,custom,"{""bfgs"": 0.13729260396102883, ""custom"": 0.02095189707757071}",0.015477741758028666,0.015477741758028666,stage3_l_opt,l_opt_current_alpha,1.0164676159515413,0.12705845199394267,0.125,True,True,True,False,-0.001591033612688383,True,3365,18960
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,5,0.006232791632557119,custom,"{""bfgs"": 0.13517734530339723, ""custom"": 0.02080297631398704}",0.01510435901582241,0.01510435901582241,stage3_l_opt,l_opt_current_alpha,0.5577737730539691,0.06972172163174614,0.125,True,True,True,False,-0.000373382742206255,True,3820,22620
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,6,0.010594325842803745,custom,"{""bfgs"": 0.1373353696904963, ""custom"": 0.019517196074446796}",0.019841743012269337,0.019841743012269337,stage3_l_opt,l_opt_current_alpha,0.791824540356334,0.034860860815873085,0.0625,False,False,True,True,0.004737383996446926,True,4470,26115
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,7,0.008028242210096431,custom,"{""bfgs"": 0.13625635749694676, ""custom"": 0.02047184443877837}",0.017444853981335957,0.017444853981335957,stage3_l_opt,l_opt_current_alpha,0.8266854011722071,0.027888688652698446,0.05,False,False,True,True,0.002340494965513546,True,4975,30020
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,8,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,5645,33200
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,9,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,6315,36380
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,10,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,6985,39560
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,11,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,7655,42740
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,12,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,8325,45920
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,13,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,8995,49100
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,14,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,9665,52280
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,15,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,10335,55460
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,16,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,11005,58640
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,17,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,11675,61820
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,18,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,12345,65000
1,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,19,0.007924167792370568,custom,"{""bfgs"": 0.13604055505823687, ""custom"": 0.020775228951714284}",0.016608197862903278,0.016608197862903278,stage3_l_opt,l_opt_current_alpha,0.760028343394401,0.027888688652698446,0.05,False,False,True,True,0.0015038388470808677,True,13015,68180
1,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,0,0.009030469664017021,custom,"{""bfgs"": 0.10754621298912878, ""custom"": 0.010589081510464289}",0.02370322309434414,0.02370322309434414,stage3_l_opt,l_opt_current_alpha,1.255975942092013,0.0,0.0,False,True,False,False,,True,435,3145
1,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,0,0.009030469664017021,custom,"{""bfgs"": 0.10754621298912878, ""custom"": 0.010589081510464289}",0.02370322309434414,0.02370322309434414,stage3_l_opt,l_opt_current_alpha,1.255975942092013,0.6279879710460063,0.5,False,True,True,False,,True,435,3145
1,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,1,0.006174410865723345,custom,"{""bfgs"": 0.13085649373877487, ""custom"": 0.02130088221917504}",0.02720140169064204,0.02720140169064204,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,False,False,True,0.003498178596297901,False,845,6800
2,2,0.3,0.0,uniform,0,trimmed,0.0,guarded,controlled,5,1,0,0.010939778881647204,custom,"{""bfgs"": 0.027008724212646485, ""custom"": 0.013520945608615876}",0.009688896437486013,0.009688896437486013,stage3_l_opt,l_opt_current_alpha,,0.0,0.0,False,True,False,False,,False,2315,8640
2,2,0.3,0.0,uniform,0,trimmed,0.5,guarded,controlled,5,1,0,0.010939778881647204,custom,"{""bfgs"": 0.027008724212646485, ""custom"": 0.013520945608615876}",0.009688896437486013,0.009688896437486013,stage3_l_opt,l_opt_current_alpha,,0.0,0.5,False,True,False,False,,False,2315,8640
2,2,0.3,0.0,stage0,0,trimmed,0.0,guarded,controlled,5,1,0,0.027938529554058997,custom,"{""bfgs"": 0.17830491518146857, ""custom"": 0.0062208657780076304}",0.008622147763768831,0.008622147763768831,stage3_l_opt,l_opt_current_alpha,0.48676720285473374,0.0,0.0,False,True,False,False,,True,2185,12355
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,0,0.027938529554058997,custom,"{""bfgs"": 0.17830491518146857, ""custom"": 0.0062208657780076304}",0.008622147763768831,0.008622147763768831,stage3_l_opt,l_opt_current_alpha,0.48676720285473374,0.24338360142736687,0.5,False,True,True,False,,True,2185,12355
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,1,0.021410648245513073,custom,"{""bfgs"": 0.12390172662499091, ""custom"": 0.008942557513564948}",0.0158474612981081,0.0158474612981081,stage3_l_opt,l_opt_current_alpha,0.691476299652128,0.12169180071368349,0.25,False,False,True,True,0.00722531353433927,True,2950,23420
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,2,0.02708195319881826,custom,"{""bfgs"": 0.0668716493108318, ""custom"": 0.007112330262481889}",0.010251532619198164,0.010251532619198164,stage3_l_opt,l_opt_current_alpha,0.40280556936350026,0.060845900356841766,0.125,False,False,True,True,0.0016293848554293326,True,3725,32395
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,3,0.0286987996188358,custom,"{""bfgs"": 0.04407020438921163, ""custom"": 0.006714781491289319}",0.007441178585092227,0.007441178585092227,stage3_l_opt,l_opt_current_alpha,0.3499023777768897,0.043737797222111185,0.125,True,True,True,False,-0.0011809691786766044,True,4265,41890
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,4,0.027879026489933345,custom,"{""bfgs"": 0.0464289045762518, ""custom"": 0.007401828652661834}",0.008717797075708708,0.008717797075708708,stage3_l_opt,l_opt_current_alpha,0.3250042990987745,0.021868898611055544,0.0625,False,False,True,True,0.0012766184906164808,True,4870,52850
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,5,0.027635880990935446,custom,"{""bfgs"": 0.02999514311379637, ""custom"": 0.007035153550742626}",0.00915039765338103,0.00915039765338103,stage3_l_opt,l_opt_current_alpha,0.48198953992139054,0.01749511888884448,0.05,False,False,True,True,0.0017092190682888022,True,5555,62450
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,6,0.027716874934724856,custom,"{""bfgs"": 0.1154856665173454, ""custom"": 0.006966755698820893}",0.00892734465499719,0.00892734465499719,stage3_l_opt,l_opt_current_alpha,0.3617622181883918,0.01749511888884448,0.05,False,False,True,True,0.0014861660699049635,True,6285,70645
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,7,0.027716874934724856,custom,"{""bfgs"": 0.1154856665173454, ""custom"": 0.006966755698820893}",0.00892734465499719,0.00892734465499719,stage3_l_opt,l_opt_current_alpha,0.3617622181883918,0.01749511888884448,0.05,False,False,True,True,0.0014861660699049635,True,7015,78840
2,2,0.3,0.0,stage0,0,trimmed,0.5,guarded,controlled,5,1,8,0.027716874934724856,custom,"{""bfgs"": 0.1154856665173454, ""custom"": 0.006966755698820893}",0.00892734465499719,0.00892734465499719,stage3_l_opt,l_opt_current_alpha,0.3617622181883918,0.01749511888884448,0.05,False,False,True,True,0.0014861660699049635,True,7745,87035
