agent_id,reputation_share,optimization_weight,contribution_share,surplus_share,bid,payment,seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count
9,0.37783050244682936,0.7861774316688344,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,stage0,0,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08240867326004911,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,stage0,0,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.13141389507111656,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,stage0,0,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7861774316688344,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,stage0,0,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08240867326004911,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,stage0,0,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.13141389507111656,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,stage0,0,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7861559569155518,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.0823924992260695,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.1314515438583786,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7861559569155518,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.0823924992260695,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.1314515438583786,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,uniform,0,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7853411405711981,0.7863938679080523,0.6229685217235632,1.3,5.149945464251621,0,2,0.0,0.0,dirichlet,0,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08284358985235536,0.08226065602788948,0.19582492101847387,1.3,2.5101980118941682,0,2,0.0,0.0,dirichlet,0,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.13181526957644651,0.13134547606405816,0.18120655725796292,1.22,2.339856523854211,0,2,0.0,0.0,dirichlet,0,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7861769399877275,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,dirichlet,0,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.0824122542999561,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,dirichlet,0,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.1314108057123163,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,dirichlet,0,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7862125361200064,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,dirichlet,1,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.0823623680252902,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,dirichlet,1,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.13142509585470344,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,dirichlet,1,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7860761791110039,0.7863938132486639,0.6229684889279301,1.3,5.149945261574608,0,2,0.0,0.0,dirichlet,1,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08242390959444243,0.08226068631849738,0.1958249391928386,1.3,2.5101981242117426,0,2,0.0,0.0,dirichlet,1,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.13149991129455368,0.13134550043283874,0.18120657187923128,1.22,2.339856614213649,0,2,0.0,0.0,dirichlet,1,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7862340045169218,0.7863938679080523,0.6229685217235632,1.3,5.149945464251621,0,2,0.0,0.0,dirichlet,2,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08240948845058371,0.08226065602788948,0.19582492101847387,1.3,2.5101980118941682,0,2,0.0,0.0,dirichlet,2,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.1313565070324944,0.13134547606405816,0.18120655725796292,1.22,2.339856523854211,0,2,0.0,0.0,dirichlet,2,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7862298913650207,0.7863938815729015,0.6229685299224725,1.3,5.14994551492088,0,2,0.0,0.0,dirichlet,2,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08237567295671266,0.08226064845523637,0.195824916474882,1.3,2.5101979838147708,0,2,0.0,0.0,dirichlet,2,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.13139443567826659,0.13134546997186208,0.18120655360264526,1.22,2.3398565012643475,0,2,0.0,0.0,dirichlet,2,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7862319891870766,0.7863938314684585,0.6229684998598068,1.3,5.149945329133606,0,2,0.0,0.0,dirichlet,3,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08236559934006815,0.0822606762216289,0.19582493313471752,1.3,2.5101980867725544,0,2,0.0,0.0,dirichlet,3,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.1314024114728553,0.13134549230991255,0.18120656700547555,1.22,2.339856584093839,0,2,0.0,0.0,dirichlet,3,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7862586648342944,0.786393884989114,0.6229685319722001,1.3,5.149945527588197,0,2,0.0,0.0,dirichlet,3,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08229196672592068,0.082260646562073,0.195824915338984,1.3,2.510197976794921,0,2,0.0,0.0,dirichlet,3,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.13144936843978502,0.13134546844881304,0.18120655268881586,1.22,2.339856495616882,0,2,0.0,0.0,dirichlet,3,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7862037430809905,0.7863936629354135,0.6229683987399799,1.3,5.149944704213076,0,2,0.0,0.0,dirichlet,4,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08238307891361947,0.08226076961763143,0.19582498917231905,1.3,2.5101984330849314,0,2,0.0,0.0,dirichlet,4,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.13141317800538999,0.13134556744695508,0.18120661208770106,1.22,2.3398568627019927,0,2,0.0,0.0,dirichlet,4,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7865698032132062,0.786393880434164,0.6229685292392302,1.3,5.149945510698442,0,2,0.0,0.0,dirichlet,4,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08211285382817837,0.08226064908629081,0.19582491685351466,1.3,2.5101979861547203,0,2,0.0,0.0,dirichlet,4,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.1313173429586154,0.13134547047954512,0.1812065539072551,1.22,2.3398565031468364,0,2,0.0,0.0,dirichlet,4,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7862574369950135,0.7863938679080523,0.6229685217235632,1.3,5.149945464251621,0,2,0.0,0.0,dirichlet,5,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.0822548567701128,0.08226065602788948,0.19582492101847387,1.3,2.5101980118941682,0,2,0.0,0.0,dirichlet,5,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.13148770623487369,0.13134547606405816,0.18120655725796292,1.22,2.339856523854211,0,2,0.0,0.0,dirichlet,5,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7862418159037948,0.7863938496882548,0.6229685107916846,1.3,5.149945396692611,0,2,0.0,0.0,dirichlet,5,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08233826208110374,0.08226066612475962,0.19582492707659596,1.3,2.510198049333363,0,2,0.0,0.0,dirichlet,5,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.13141992201510144,0.13134548418698572,0.18120656213171946,1.22,2.339856553974026,0,2,0.0,0.0,dirichlet,5,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7862168895845396,0.7863937950288706,0.622968477996054,1.3,5.149945194015614,0,2,0.0,0.0,dirichlet,6,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08236438101807388,0.08226069641536508,0.19582494525095923,1.3,2.510198161650928,0,2,0.0,0.0,dirichlet,6,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.1314187293973865,0.13134550855576435,0.18120657675298663,1.22,2.339856644333457,0,2,0.0,0.0,dirichlet,6,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7862444363022123,0.786393880434164,0.6229685292392302,1.3,5.149945510698442,0,2,0.0,0.0,dirichlet,6,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.08227713119098298,0.08226064908629081,0.19582491685351466,1.3,2.5101979861547203,0,2,0.0,0.0,dirichlet,6,uniform,0.5,adaptive,stage1,,
16,0.25599817904882005,0.1314784325068048,0.13134547047954512,0.1812065539072551,1.22,2.3398565031468364,0,2,0.0,0.0,dirichlet,6,uniform,0.5,adaptive,stage1,,
9,0.37783050244682936,0.7861901973585751,0.786393880434164,0.6229685292392302,1.3,5.149945510698442,0,2,0.0,0.0,dirichlet,7,uniform,0.5,fixed,stage1,,
19,0.3661713185043505,0.08246738851348162,0.08226064908629081,0.19582491685351466,1.3,2.5101979861547203,0,2,0.0,0.0,dirichlet,7,uniform,0.5,fixed,stage1,,
16,0.25599817904882005,0.13134241412794329,0.13134547047954512,0.1812065539072551,1.22,2.3398565031468364,0,2,0.0,0.0,dirichlet,7,uniform,0.5,fixed,stage1,,
9,0.37783050244682936,0.7862273245666931,0.7863938679080523,0.6229685217235632,1.3,5.149945464251621,0,2,0.0,0.0,dirichlet,7,uniform,0.5,adaptive,stage1,,
19,0.3661713185043505,0.0823135092383567,0.08226065602788948,0.19582492101847387,1.3,2.5101980118941682,0,2,0.0,0.0,dirichlet,7,uniform,0.5,adaptive,stage1,,
